10;arms_factory;3134.00;9.85;1554.00;3.19;0
10;arms_factory;3120.00;9.95;1545.00;6.20;0
10;industrial_complex;3137.00;9.80;1562.00;2.59;0
10;industrial_complex;3120.00;10.00;1547.00;0.43;0
10;industrial_complex;3139.00;9.80;1561.00;4.65;0
10;industrial_complex;3134.00;9.90;1549.00;3.69;0
10;bunker;3116.00;9.90;1563.00;3.10;0
10;bunker;3117.00;9.98;1549.00;2.14;0
10;bunker;3144.00;9.90;1569.00;0.08;0
10;bunker;3130.00;10.03;1548.00;4.21;0
10;bunker;3122.00;9.90;1556.00;0.59;0
10;bunker;3139.00;9.80;1549.00;2.15;0
10;bunker;3143.00;9.80;1556.00;4.81;0
10;anti_air_building;3119.00;9.88;1560.00;2.65;0
10;anti_air_building;3119.00;10.00;1548.00;0.60;0
12;bunker;3198.00;10.30;1684.00;4.81;0
12;bunker;3203.00;10.32;1678.00;0.50;0
12;bunker;3190.00;10.07;1686.00;1.10;0
12;bunker;3211.00;10.40;1677.00;3.76;0
12;bunker;3219.00;10.40;1677.00;2.22;0
12;coastal_bunker;3186.00;9.50;1681.00;-1.57;0
12;dockyard;3186.00;9.50;1684.00;-1.57;0
14;arms_factory;2740.00;9.68;1476.00;1.63;0
14;arms_factory;2749.00;9.75;1488.00;4.65;0
14;arms_factory;2768.00;9.70;1487.00;1.03;0
14;arms_factory;2772.00;9.85;1477.00;3.69;0
14;arms_factory;2743.00;9.60;1477.00;1.54;0
14;arms_factory;2763.00;10.40;1480.00;3.10;0
14;industrial_complex;2741.00;9.70;1488.00;5.76;0
14;industrial_complex;2758.00;9.93;1489.00;2.14;0
14;industrial_complex;2741.00;9.70;1478.00;5.16;0
14;industrial_complex;2776.00;9.80;1479.00;0.08;0
14;industrial_complex;2745.00;9.70;1479.00;4.21;0
14;industrial_complex;2759.00;9.73;1490.00;0.59;0
14;air_base;2759.84;10.30;1477.68;-0.35;0
14;bunker;2736.15;9.70;1487.38;5.32;0
14;bunker;2747.00;9.80;1482.00;3.17;0
14;bunker;2777.00;9.65;1485.00;4.37;0
14;bunker;2769.00;9.98;1474.00;2.21;0
14;bunker;2761.00;10.15;1473.00;3.77;0
14;bunker;2759.00;10.53;1484.00;0.15;0
14;bunker;2778.00;9.70;1476.00;4.27;0
14;bunker;2766.00;10.10;1481.00;5.84;0
14;bunker;2756.00;9.70;1492.00;2.22;0
14;bunker;2743.00;9.60;1477.00;4.88;0
14;coastal_bunker;2738.00;9.50;1475.00;-1.33;0
14;coastal_bunker;2740.00;9.53;1482.00;-0.79;0
14;coastal_bunker;2751.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2763.00;9.73;1487.00;-3.14;0
14;coastal_bunker;2772.00;9.68;1489.00;-3.14;0
14;coastal_bunker;2756.00;9.55;1494.00;-4.04;0
14;coastal_bunker;2762.00;9.50;1468.00;-0.69;0
14;dockyard;2760.88;10.00;1470.17;0.37;0
14;anti_air_building;2755.00;10.30;1480.00;4.44;0
14;anti_air_building;2770.00;10.23;1477.00;1.17;0
14;anti_air_building;2749.00;9.70;1489.00;3.84;0
15;arms_factory;2794.00;11.50;1491.00;3.10;0
15;arms_factory;2803.00;10.65;1494.00;5.76;0
15;industrial_complex;2781.00;9.70;1508.00;5.16;0
15;industrial_complex;2806.00;10.25;1492.00;0.08;0
15;industrial_complex;2798.00;11.28;1490.00;0.59;0
15;industrial_complex;2808.00;10.43;1498.00;2.15;0
15;bunker;2792.00;10.05;1501.00;4.37;0
15;bunker;2818.00;9.90;1488.00;0.15;0
15;bunker;2810.00;10.53;1492.00;4.27;0
15;bunker;2790.00;11.35;1493.00;5.84;0
15;bunker;2784.00;9.90;1495.00;2.72;0
15;bunker;2794.00;9.73;1503.00;2.82;0
15;bunker;2809.00;10.50;1497.00;0.66;0
15;bunker;2781.00;9.57;1504.00;1.27;0
15;bunker;2804.00;10.38;1492.00;5.39;0
15;coastal_bunker;2783.00;9.60;1510.00;-3.39;0
15;coastal_bunker;2800.32;9.70;1502.77;-3.39;0
15;coastal_bunker;2789.94;9.50;1504.30;-3.39;0
15;coastal_bunker;2782.23;9.50;1493.39;-1.26;0
15;coastal_bunker;2806.29;9.50;1503.73;-2.90;0
15;anti_air_building;2782.00;9.70;1506.00;4.95;0
15;anti_air_building;2811.00;10.55;1490.00;0.23;0
16;arms_factory;2851.00;9.80;1482.00;1.54;0
16;arms_factory;2853.00;9.80;1498.00;3.10;0
16;arms_factory;2835.00;9.90;1498.00;2.14;0
16;industrial_complex;2832.00;10.18;1494.00;4.21;0
16;industrial_complex;2845.00;9.80;1489.00;4.81;0
16;industrial_complex;2854.00;9.80;1491.00;2.65;0
16;industrial_complex;2849.00;9.75;1496.00;0.50;0
16;air_base;2842.77;9.80;1486.70;-0.20;0
16;bunker;2846.00;9.70;1497.00;1.10;0
16;bunker;2845.00;9.80;1483.00;5.32;0
16;bunker;2858.00;9.80;1494.00;4.37;0
16;bunker;2851.00;9.80;1493.00;3.77;0
16;bunker;2837.00;9.80;1500.00;0.15;0
17;arms_factory;2903.00;10.32;1470.00;5.76;0
17;arms_factory;2902.00;10.10;1458.00;4.21;0
17;arms_factory;2908.00;10.23;1461.00;0.59;0
17;industrial_complex;2908.00;10.10;1460.00;0.50;0
17;industrial_complex;2910.00;11.43;1464.00;0.60;0
17;air_base;2907.31;11.40;1472.43;4.70;0
17;bunker;2907.00;11.63;1466.00;3.17;0
17;bunker;2896.00;10.10;1466.00;4.37;0
17;bunker;2899.00;10.10;1452.00;2.21;0
17;bunker;2908.00;10.10;1459.00;0.15;0
17;bunker;2903.00;10.45;1474.00;5.84;0
17;anti_air_building;2909.00;12.15;1468.00;2.72;0
17;anti_air_building;2907.00;11.18;1464.00;2.82;0
18;arms_factory;2886.00;11.32;1494.00;5.16;0
18;arms_factory;2863.00;9.90;1486.00;0.08;0
18;arms_factory;2887.00;11.23;1498.00;0.59;0
18;arms_factory;2883.00;9.95;1506.00;4.81;0
18;industrial_complex;2867.00;9.90;1486.00;2.65;0
18;industrial_complex;2862.00;9.85;1492.00;0.50;0
18;industrial_complex;2872.00;9.98;1496.00;0.60;0
18;industrial_complex;2875.82;10.40;1494.38;5.12;0
18;industrial_complex;2869.00;9.93;1503.00;1.10;0
18;industrial_complex;2874.00;9.80;1506.00;3.76;0
18;air_base;2878.52;10.80;1492.30;5.52;0
18;bunker;2876.00;10.53;1514.00;3.17;0
18;bunker;2891.00;11.75;1493.00;4.37;0
18;bunker;2871.00;9.80;1493.00;2.21;0
18;bunker;2884.00;10.32;1478.00;3.77;0
18;bunker;2869.00;9.82;1495.00;0.15;0
18;bunker;2873.00;10.23;1497.00;4.27;0
18;bunker;2871.00;10.05;1477.00;2.22;0
18;bunker;2885.00;10.03;1505.00;4.88;0
18;bunker;2886.00;10.00;1507.00;2.72;0
18;bunker;2890.00;11.73;1491.00;2.82;0
18;bunker;2882.00;10.82;1488.00;0.66;0
18;anti_air_building;2872.00;9.80;1507.00;3.33;0
18;anti_air_building;2879.00;10.57;1487.00;1.17;0
18;anti_air_building;2869.00;9.80;1491.00;1.27;0
19;industrial_complex;2798.00;9.73;1410.00;0.60;0
19;industrial_complex;2789.00;9.70;1401.00;4.72;0
19;industrial_complex;2791.00;10.15;1398.00;1.10;0
19;industrial_complex;2792.00;9.70;1419.00;3.76;0
19;industrial_complex;2789.00;9.75;1408.00;5.32;0
19;industrial_complex;2795.00;10.30;1404.00;3.17;0
19;air_base;2792.92;10.40;1398.35;1.67;0
19;bunker;2797.00;9.93;1407.00;4.88;0
19;bunker;2794.00;9.68;1413.00;2.72;0
19;bunker;2789.00;9.70;1400.00;0.66;0
19;bunker;2800.00;10.05;1420.00;1.17;0
19;bunker;2789.00;9.55;1423.00;1.27;0
19;coastal_bunker;2785.00;9.50;1401.00;-1.89;0
19;coastal_bunker;2788.00;9.50;1426.00;-3.28;0
19;coastal_bunker;2796.00;9.68;1416.00;-3.31;0
19;coastal_bunker;2797.00;9.50;1421.00;-2.11;0
19;dockyard;2792.17;9.70;1421.55;-4.59;0
20;arms_factory;2873.00;13.65;1416.00;2.15;0
20;arms_factory;2872.00;11.50;1409.00;4.81;0
20;arms_factory;2895.00;10.13;1436.00;2.65;0
20;arms_factory;2871.00;12.50;1427.00;0.50;0
20;arms_factory;2875.00;10.90;1410.00;4.72;0
20;industrial_complex;2887.00;10.13;1439.00;1.10;0
20;industrial_complex;2877.00;11.05;1434.00;3.76;0
20;industrial_complex;2870.00;13.32;1418.00;3.17;0
20;industrial_complex;2876.00;10.35;1406.00;4.37;0
20;industrial_complex;2892.00;10.10;1440.00;2.21;0
20;bunker;2872.00;13.40;1419.00;0.15;0
20;bunker;2865.00;12.90;1420.00;4.27;0
20;bunker;2873.00;11.80;1429.00;4.88;0
20;bunker;2876.00;11.05;1438.00;2.72;0
20;bunker;2873.00;10.63;1442.00;0.66;0
20;bunker;2869.00;12.90;1409.00;1.17;0
20;bunker;2885.00;10.10;1437.00;1.27;0
20;bunker;2893.00;10.10;1438.00;5.39;0
20;bunker;2866.00;12.65;1424.00;3.23;0
20;anti_air_building;2864.00;12.85;1420.00;1.17;0
20;anti_air_building;2878.00;10.50;1410.00;3.84;0
22;industrial_complex;2873.00;9.68;1394.00;4.37;0
22;industrial_complex;2872.00;10.20;1402.00;3.77;0
22;industrial_complex;2877.00;10.05;1400.00;4.27;0
22;industrial_complex;2860.00;13.45;1413.00;5.84;0
22;bunker;2865.00;9.68;1390.00;1.17;0
22;bunker;2859.00;13.45;1414.00;5.39;0
22;bunker;2858.00;10.78;1391.00;3.23;0
22;bunker;2859.00;11.85;1400.00;3.84;0
22;bunker;2875.00;9.68;1391.00;1.78;0
22;bunker;2870.00;9.95;1396.00;5.90;0
22;coastal_bunker;2860.00;9.50;1386.00;0.79;0
22;coastal_bunker;2865.00;9.50;1388.00;0.46;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;dockyard;2858.00;9.50;1385.00;0.79;0
23;arms_factory;2803.00;9.90;1428.00;1.10;0
23;arms_factory;2788.00;9.70;1450.00;3.76;0
23;arms_factory;2803.00;10.35;1447.00;5.32;0
23;arms_factory;2790.00;9.68;1445.00;3.17;0
23;arms_factory;2805.00;10.10;1443.00;4.37;0
23;arms_factory;2804.00;9.80;1427.00;2.21;0
23;industrial_complex;2777.00;9.70;1454.00;3.77;0
23;industrial_complex;2801.00;10.28;1430.00;0.15;0
23;industrial_complex;2794.00;9.85;1444.00;4.27;0
23;industrial_complex;2795.00;10.25;1438.00;5.84;0
23;industrial_complex;2806.00;9.82;1454.00;2.22;0
23;industrial_complex;2783.00;9.70;1453.00;4.88;0
23;air_base;2797.77;10.30;1442.45;2.72;0
23;bunker;2801.00;9.90;1452.00;1.17;0
23;bunker;2804.00;9.85;1455.00;1.27;0
23;bunker;2790.00;9.57;1442.00;5.39;0
23;bunker;2808.00;9.70;1431.00;3.23;0
23;bunker;2785.00;9.70;1455.00;4.44;0
23;bunker;2796.00;10.18;1430.00;1.17;0
23;bunker;2783.00;9.68;1452.00;0.22;0
23;bunker;2805.00;9.80;1434.00;1.78;0
23;bunker;2806.00;10.00;1442.00;5.90;0
23;coastal_bunker;2787.00;9.50;1435.00;-1.19;0
23;coastal_bunker;2775.00;9.50;1453.00;-0.98;0
23;coastal_bunker;2795.00;9.50;1425.00;-1.37;0
23;dockyard;2785.00;9.50;1437.00;-1.19;0
23;anti_air_building;2808.00;9.80;1428.00;0.73;0
23;anti_air_building;2802.00;10.13;1424.00;3.39;0
24;arms_factory;2817.00;9.82;1463.00;5.32;0
24;arms_factory;2815.00;9.75;1467.00;3.17;0
24;arms_factory;2826.00;9.88;1466.00;4.37;0
24;arms_factory;2826.00;9.88;1466.00;2.21;0
24;arms_factory;2844.00;10.15;1462.00;3.77;0
24;arms_factory;2818.00;10.15;1471.00;0.15;0
24;industrial_complex;2819.00;10.28;1471.00;4.27;0
24;industrial_complex;2850.00;9.80;1479.00;5.84;0
24;industrial_complex;2850.00;9.80;1479.00;2.22;0
24;industrial_complex;2841.00;10.40;1467.00;4.88;0
24;industrial_complex;2842.00;9.80;1477.00;2.72;0
24;industrial_complex;2818.00;9.82;1464.00;2.82;0
24;air_base;2838.17;10.50;1467.76;3.36;0
24;bunker;2826.00;10.05;1467.00;3.33;0
24;bunker;2840.00;9.95;1476.00;1.17;0
24;bunker;2813.00;9.70;1464.00;1.27;0
24;bunker;2838.00;10.35;1473.00;5.39;0
24;bunker;2827.00;10.40;1472.00;3.23;0
24;bunker;2850.00;9.88;1475.00;4.44;0
24;bunker;2842.00;10.45;1467.00;1.17;0
24;bunker;2850.00;9.98;1455.00;3.84;0
24;bunker;2816.00;9.80;1468.00;0.22;0
24;anti_air_building;2841.00;9.82;1477.00;1.78;0
24;anti_air_building;2825.00;10.23;1474.00;5.90;0
24;anti_air_building;2816.00;9.80;1468.00;0.82;0
25;arms_factory;2819.00;10.15;1420.00;4.37;0
25;arms_factory;2817.00;10.07;1410.00;2.21;0
25;arms_factory;2828.00;10.05;1410.00;3.77;0
25;arms_factory;2834.00;10.00;1416.00;0.15;0
25;arms_factory;2804.00;10.32;1408.00;4.27;0
25;arms_factory;2837.00;10.00;1422.00;5.84;0
25;industrial_complex;2820.00;10.05;1422.00;4.88;0
25;industrial_complex;2815.00;10.15;1409.00;2.72;0
25;industrial_complex;2819.00;10.05;1427.00;2.82;0
25;industrial_complex;2812.00;10.00;1410.00;0.66;0
25;industrial_complex;2802.00;10.10;1407.00;3.33;0
25;air_base;2822.59;10.00;1419.52;0.27;0
25;bunker;2825.00;9.98;1409.00;3.23;0
25;bunker;2816.00;10.25;1418.00;4.44;0
25;bunker;2825.00;9.90;1424.00;1.17;0
25;bunker;2806.00;10.30;1408.00;3.84;0
25;bunker;2833.00;10.05;1414.00;0.22;0
25;bunker;2816.00;10.10;1409.00;1.78;0
25;bunker;2829.00;10.07;1411.00;5.90;0
25;bunker;2820.00;10.00;1426.00;4.95;0
25;bunker;2807.00;10.35;1414.00;0.23;0
25;bunker;2836.00;10.00;1421.00;2.89;0
25;anti_air_building;2822.00;9.95;1425.00;0.13;0
26;arms_factory;2862.00;10.88;1439.00;3.77;0
26;arms_factory;2853.00;13.05;1431.00;4.27;0
26;arms_factory;2850.00;10.35;1442.00;2.22;0
26;industrial_complex;2856.00;11.15;1437.00;2.72;0
26;industrial_complex;2862.00;10.93;1437.00;2.82;0
26;industrial_complex;2858.00;12.88;1421.00;3.33;0
26;industrial_complex;2850.00;10.10;1449.00;1.17;0
26;industrial_complex;2849.00;10.28;1441.00;1.27;0
26;air_base;2854.22;11.70;1434.50;-2.99;0
26;bunker;2848.00;11.23;1428.00;3.23;0
26;bunker;2854.00;13.40;1423.00;4.44;0
26;bunker;2862.00;11.73;1427.00;1.17;0
26;bunker;2847.00;10.20;1447.00;3.84;0
26;bunker;2866.00;10.98;1443.00;0.22;0
26;bunker;2854.00;10.80;1439.00;5.90;0
26;bunker;2855.50;13.00;1427.82;0.82;0
26;bunker;2856.00;13.07;1417.00;4.95;0
26;bunker;2861.00;10.68;1441.00;0.23;0
26;anti_air_building;2848.00;10.20;1446.00;0.73;0
26;anti_air_building;2856.00;10.53;1444.00;3.39;0
27;arms_factory;2867.00;10.15;1457.00;4.27;0
27;arms_factory;2876.00;10.35;1470.00;5.84;0
27;arms_factory;2883.00;10.30;1460.00;2.22;0
27;arms_factory;2880.00;10.28;1451.00;4.88;0
27;arms_factory;2872.00;10.43;1456.00;2.72;0
27;arms_factory;2868.00;10.40;1463.00;2.82;0
27;industrial_complex;2884.00;10.05;1455.00;0.66;0
27;industrial_complex;2857.00;10.00;1459.00;3.33;0
27;industrial_complex;2868.00;10.20;1453.00;1.17;0
27;industrial_complex;2861.00;10.10;1470.00;1.27;0
27;industrial_complex;2856.00;9.90;1480.00;5.39;0
27;industrial_complex;2872.00;10.82;1463.00;3.23;0
27;air_base;2875.49;10.60;1463.32;2.84;0
27;bunker;2876.00;10.35;1470.00;1.17;0
27;bunker;2872.00;10.75;1460.00;3.84;0
27;bunker;2859.00;10.00;1476.00;0.22;0
27;bunker;2866.00;10.13;1450.00;1.78;0
27;bunker;2877.00;10.35;1454.00;5.90;0
27;bunker;2855.00;9.98;1474.00;0.82;0
27;bunker;2866.00;10.23;1464.00;4.95;0
27;bunker;2882.00;10.35;1459.00;0.23;0
27;bunker;2877.00;10.35;1471.00;2.89;0
27;bunker;2864.00;10.20;1448.00;0.73;0
27;bunker;2859.00;10.03;1458.00;3.39;0
27;bunker;2886.00;10.00;1457.00;0.13;0
27;anti_air_building;2869.00;10.10;1473.00;1.34;0
27;anti_air_building;2881.00;10.53;1471.00;5.46;0
27;anti_air_building;2860.00;10.10;1454.00;1.84;0
28;arms_factory;2919.64;12.50;1492.35;4.22;0
28;arms_factory;2916.00;12.70;1472.00;5.08;0
28;arms_factory;2911.00;10.98;1498.00;2.52;0
28;arms_factory;2912.45;10.90;1491.18;3.92;0
28;arms_factory;2921.28;12.20;1491.65;0.76;0
28;arms_factory;2923.00;10.70;1481.00;4.63;0
28;industrial_complex;2918.07;11.60;1496.84;1.17;0
28;industrial_complex;2917.34;13.50;1467.69;1.27;0
28;industrial_complex;2923.94;12.10;1487.86;5.39;0
28;industrial_complex;2922.16;11.40;1482.16;2.23;0
28;industrial_complex;2916.00;13.20;1474.00;4.44;0
28;industrial_complex;2928.00;10.83;1495.00;1.27;0
28;air_base;2918.53;13.30;1488.37;2.94;0
28;bunker;2919.85;13.50;1485.34;-2.48;0
28;bunker;2921.24;10.80;1477.25;1.78;0
28;bunker;2915.00;11.63;1494.00;5.90;0
28;bunker;2906.00;10.70;1502.00;-2.68;0
28;bunker;2924.47;10.30;1484.60;1.67;0
28;bunker;2931.00;11.03;1494.00;-4.27;0
28;bunker;2920.08;14.60;1465.05;1.59;0
28;bunker;2900.80;10.70;1503.72;3.63;0
28;anti_air_building;2927.66;10.90;1490.83;4.49;0
28;anti_air_building;2917.81;13.00;1491.85;0.23;0
28;anti_air_building;2917.82;12.70;1471.76;4.04;0
30;arms_factory;2803.00;10.50;1482.00;0.66;0
30;arms_factory;2785.00;9.70;1467.00;3.33;0
30;arms_factory;2796.00;9.80;1466.00;1.17;0
30;arms_factory;2807.00;10.23;1464.00;1.27;0
30;arms_factory;2794.00;11.13;1485.00;5.39;0
30;arms_factory;2801.00;10.23;1481.00;3.23;0
30;industrial_complex;2789.00;9.70;1469.00;4.44;0
30;industrial_complex;2780.00;9.65;1461.00;1.17;0
30;industrial_complex;2804.00;10.30;1469.00;3.84;0
30;industrial_complex;2802.00;10.25;1465.00;0.22;0
30;industrial_complex;2796.00;11.00;1484.00;1.78;0
30;industrial_complex;2792.00;10.20;1472.00;5.90;0
30;air_base;2801.77;10.30;1474.18;0.02;0
30;bunker;2805.00;10.30;1465.00;2.89;0
30;bunker;2810.00;10.20;1477.00;0.73;0
30;bunker;2788.00;9.70;1465.00;3.39;0
30;bunker;2781.00;9.63;1459.00;0.13;0
30;bunker;2793.00;9.80;1464.00;1.34;0
30;bunker;2790.00;10.43;1482.00;5.46;0
30;bunker;2788.00;10.13;1478.00;1.84;0
30;bunker;2796.00;10.50;1479.00;3.40;0
30;bunker;2788.00;10.03;1474.00;6.06;0
30;bunker;2814.00;9.85;1473.00;3.91;0
30;bunker;2779.00;9.60;1463.00;4.01;0
30;coastal_bunker;2777.00;9.50;1463.00;-0.98;0
30;coastal_bunker;2773.00;9.50;1461.00;-1.77;0
30;dockyard;2772.00;9.53;1464.00;-0.98;0
30;anti_air_building;2816.00;10.30;1475.00;3.91;0
30;anti_air_building;2807.00;9.73;1477.00;0.30;0
30;anti_air_building;2796.00;10.45;1478.00;2.96;0
31;arms_factory;2797.00;10.63;1392.00;5.39;0
31;arms_factory;2802.00;10.35;1398.00;4.44;0
31;arms_factory;2799.00;13.10;1379.00;1.17;0
31;industrial_complex;2824.00;11.53;1383.00;0.22;0
31;industrial_complex;2808.00;10.35;1393.00;5.90;0
31;air_base;2815.53;12.20;1382.82;0.53;0
31;bunker;2797.00;10.63;1392.00;2.89;0
31;bunker;2807.00;11.10;1386.00;0.13;0
31;bunker;2817.00;10.30;1389.00;1.34;0
31;bunker;2802.00;10.35;1398.00;6.06;0
31;bunker;2825.00;12.43;1378.00;3.91;0
31;bunker;2806.00;12.57;1380.00;4.01;0
31;bunker;2815.00;9.90;1395.00;5.97;0
31;bunker;2824.00;10.35;1388.00;3.91;0
31;bunker;2813.00;14.20;1376.00;5.62;0
31;anti_air_building;2822.00;9.90;1394.00;2.36;0
31;anti_air_building;2818.00;11.95;1382.00;1.40;0
33;arms_factory;2836.00;10.00;1441.00;1.17;0
33;arms_factory;2822.00;9.80;1451.00;5.90;0
33;industrial_complex;2829.00;9.85;1451.00;4.95;0
33;industrial_complex;2836.00;9.90;1434.00;0.23;0
33;industrial_complex;2825.00;9.80;1450.00;2.89;0
33;industrial_complex;2839.00;9.95;1435.00;0.73;0
33;industrial_complex;2823.00;9.90;1446.00;3.39;0
33;air_base;2831.96;9.90;1451.62;2.63;0
33;bunker;2829.00;10.03;1446.00;1.34;0
33;bunker;2818.00;9.80;1450.00;6.06;0
33;bunker;2828.00;9.90;1449.00;3.91;0
33;bunker;2835.00;9.98;1437.00;5.97;0
33;anti_air_building;2829.00;10.05;1443.00;0.89;0
36;arms_factory;2913.00;9.70;1582.00;0.82;0
36;arms_factory;2906.00;9.70;1580.00;0.23;0
36;arms_factory;2912.00;9.68;1583.00;0.73;0
36;arms_factory;2896.00;9.60;1580.00;3.39;0
36;industrial_complex;2904.00;9.68;1581.00;0.13;0
36;industrial_complex;2898.00;9.60;1581.00;1.84;0
36;industrial_complex;2913.00;9.70;1574.00;3.40;0
36;industrial_complex;2912.00;9.70;1582.00;6.06;0
36;bunker;2911.00;9.70;1575.00;2.96;0
36;bunker;2897.00;9.60;1581.00;5.62;0
36;bunker;2910.00;9.70;1580.00;4.07;0
36;bunker;2907.00;9.70;1585.00;0.80;0
36;coastal_bunker;2901.00;9.55;1587.00;-3.14;0
36;dockyard;2892.00;9.50;1584.00;-2.47;0
36;anti_air_building;2903.00;9.63;1578.00;2.52;0
36;anti_air_building;2907.00;9.70;1584.00;0.36;0
39;bunker;2987.37;13.90;1454.21;4.42;0
39;bunker;2991.00;14.55;1453.00;1.40;0
39;bunker;2981.00;13.82;1445.00;4.07;0
39;anti_air_building;2985.00;13.60;1454.00;3.47;0
39;anti_air_building;2982.00;12.73;1451.00;6.13;0
39;anti_air_building;2992.00;14.63;1454.00;2.87;0
40;arms_factory;4086.00;9.90;1588.00;5.46;0
40;arms_factory;4110.00;10.00;1600.00;1.84;0
40;arms_factory;4085.00;9.80;1583.00;3.40;0
